Service Tag,System Type,Ship Date,Dell IBU,Description,Provider,Warrenty Extension Notice *,Start Date,End Date,Days Left,,,,,,,,,,,,,,,,,,
NF1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
F7EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1A8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hkjc831,optiplex sx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
hd8c831,optiplex gx260,8/8/2003,canada,4 hour on-site service,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
DP8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I13C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
679c831,optiplex sx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
I05C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7ELC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
99kc831,inspiron 8500,8/14/2003,americas,next business day support,bsc,no,8/13/2004,8/13/2005,0,,,,,,,,,,,,,,,,,,
EAKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I49C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4dpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
O56C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6FAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E58C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j06c831,inspiron 5100,8/11/2003,americas,complete care,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
07PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8k9c831,latitude c400,8/10/2003,americas,complete care,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
1fmc831,inspiron 500m,8/14/2003,americas,sol,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,,,
7jhc831,latitude d600,8/14/2003,americas,next business day support,uny,no,9/21/2006,8/13/2008,0,,,,,,,,,,,,,,,,,,
LMJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PH9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NGGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4I3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L5CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
20DC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7m6c831,xps/dimension xps,8/11/2003,americas,dell,8/11/2003,8/10/2007,0,next business day support,bsc,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,
3fdc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
3gbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
06CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P20C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbc831,latitude d600,8/15/2003,americas,next business day support,uny,no,8/14/2004,8/14/2006,0,,,,,,,,,,,,,,,,,,
369c831,optiplex gx260,8/12/2003,americas,next business day parts delivery,dell,no,8/11/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
1h1c831,inspiron 1100,9/18/2003,americas,rapid response depot,sol,no,9/18/2003,9/17/2004,0,,,,,,,,,,,,,,,,,,
COBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ED1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jbcc831,latitude d600,8/14/2003,americas,next business day support,bsc,no,8/13/2006,8/13/2007,0,,,,,,,,,,,,,,,,,,
32IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
656c831,dell precision workstation 340,8/11/2003,americas,4 hour on-site service,uny,no,8/10/2004,8/9/2008,0,4 hour on-site service,uny,no,8/10/2004,8/9/2008,0,,,,,,,,,,,,
EABC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3d5c831,latitude d500,8/11/2003,americas,complete care,dell,no,11/15/2006,8/10/2008,0,next business day support,uny,no,11/15/2006,8/10/2008,0,,,,,,,,,,,,
LJ0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K2FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KN7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
85lc831,inspiron 5150,8/14/2003,americas,sol,10/2/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
71AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
clhc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
ADBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0J9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MI3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6g1c831,poweredge 600sc,8/11/2003,americas,next business day support,uny,no,11/8/2004,11/8/2006,0,,,,,,,,,,,,,,,,,,
OE3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gj4c831,latitude d500,8/14/2003,americas,complete care,dell,no,6/13/2006,6/13/2008,0,next business day support,uny,no,8/13/2006,6/13/2008,0,,,,,,,,,,,,
O9GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
888c831,latitude d400,8/21/2003,latin america,complete care,uny,no,8/20/2004,8/20/2006,0,,,,,,,,,,,,,,,,,,
jhcc831,inspiron 8500,8/10/2003,americas,next business day support,ncr,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
E2AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MNJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7EOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jd5c831,inspiron 5100,8/12/2003,americas,sol,8/12/2003,8/11/2004,0,,,,,,,,,,,,,,,,,,,,
52pc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,rapid response depot,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,
EIKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cn7c831,optiplex gx270,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
49IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
913c831,optiplex gx260,8/12/2003,americas,next business day parts delivery,dell,no,8/11/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
IO6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K79C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O08C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M12C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c25c831,inspiron 1100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
A71C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AI1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
694c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
990c831,dell precision workstation 360,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
OBAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PI9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LOPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2jcc831,inspiron 600m,8/12/2003,americas,complete care,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
6b8c831,inspiron 1100,8/10/2003,americas,bsc,8/9/2004,8/9/2007,0,,,,,,,,,,,,,,,,,,,,
AABC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4O5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ND6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IMFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4b8c831,optiplex gx260,8/8/2003,americas,next business day support,ncr,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
PGNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P95C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
90pc831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
LI3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E5EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8FJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5d8c831,optiplex gx260,8/8/2003,canada,4 hour on-site service,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
12gc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
107c831,poweredge 6650,8/12/2003,americas,gold support / prosupport mission critical,dell,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
OF6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AO9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
POAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7c831,optiplex gx260,8/14/2003,americas,next business day support,qlx,no,8/13/2004,8/13/2007,0,,,,,,,,,,,,,,,,,,
L7FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N87C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O7EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ADKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2EBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E6FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OG5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1g0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
PM5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LPFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P9LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4ppc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
jnkc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
NH5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c6lc831,inspiron 1100,8/14/2003,americas,complete care,bsc,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
O94C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6kgc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
73EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1NIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DFEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OEDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LICC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c35c831,inspiron 5100,8/13/2003,americas,bsc,8/12/2004,8/12/2005,0,,,,,,,,,,,,,,,,,,,,
PGJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
55nc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
8p5c831,dell precision workstation 340,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
b34c831,optiplex gx270,8/10/2003,americas,next business day support,wang,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
h7pc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
hpkc831,inspiron 500m,8/14/2003,americas,bsc,8/13/2004,8/13/2007,0,,,,,,,,,,,,,,,,,,,,
HEDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EJ1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
G2AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NLNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LPDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0HBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M3AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f4nc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
JB3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1P5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
97hc831,inspiron 1100,8/13/2003,americas,qlx,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,,,
11lc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
EJJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AB6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JKOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4h9c831,latitude x200,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
h03c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
K08C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8nmc831,optiplex sx270n,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
16dc831,optiplex gx260,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
FADC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2h9c831,inspiron 8500,8/13/2003,americas,dell,8/13/2003,8/12/2004,0,rapid response depot,sol,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,
cbbc831,latitude c400,8/26/2003,latin america,complete care,uny,no,8/25/2004,8/25/2006,0,,,,,,,,,,,,,,,,,,
cldc831,inspiron 5100,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
bgcc831,inspiron 8500,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
B0EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bj8c831,latitude d600,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0
j57c831,inspiron 600m,8/14/2003,americas,sol,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,,,
d2cc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
36pc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
96dc831,optiplex gx260,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
573c831,xps/dimension xps,8/13/2003,americas,bsc,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,,,
2OFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gh7c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
fgnc831,optiplex sx270n,8/11/2003,americas,next business day support,dell,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
KNHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FOAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LF0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
d62c831,optiplex sx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
cmmc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
dcpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
641c831,inspiron 5150,8/14/2003,americas,next business day support,dell,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
N9DC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3b3c831,dell precision workstation 360,8/8/2003,americas,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
g2lc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
I0AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IE5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
64gc831,inspiron 5150,8/11/2003,americas,sol,8/10/2007,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
4n4c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
DI7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
74hc831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2007,0,next business day support,uny,no,8/7/2004,8/7/2007,0,,,,,,,,,,,,
N14C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
953c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
4f7c831,optiplex gx260,8/12/2003,americas,next business day parts delivery,dell,no,8/11/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
jgfc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
EDCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E7HC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fg9c831,latitude c400,8/12/2003,americas,client gold support / prosupport,dell,no,8/12/2003,8/11/2006,0,rapid response depot,sol,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,
FOEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GEHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4PAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c0bc831,inspiron 8500,8/11/2003,americas,complete care,sol,no,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,
N1GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IJFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j95c831,inspiron 5100,8/13/2003,americas,bsc,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,,,
OF1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5EJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
55bc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
f70c831,dimension 4600,8/11/2003,americas,complete care,bsc,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
7NIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OD1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f7hc831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,
0FHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A6JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CEBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h7hc831,inspiron 1100,8/14/2003,americas,sol,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,,,
O6FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OEBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MHAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5BOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IH5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
477c831,inspiron 600m,8/11/2003,americas,bsc,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,,,
f6dc831,optiplex gx260,8/10/2003,americas,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
0BMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P4KC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8b0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
g84c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
K09C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7c1c831,latitude d500,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
5dpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
j72c831,optiplex sx270n,8/12/2003,americas,client gold support / prosupport,dell,no,8/12/2003,8/11/2006,0,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,
DAFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8E3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bf1c831,dell precision workstation 340,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
K1NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4jmc831,optiplex gx60,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
FPCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
b8fc831,optiplex gx270,8/9/2003,americas,next business day support,wang,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
f1dc831,optiplex gx260,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,next business day support,wang,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,
ENHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P81C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FGOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
66AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8f4c831,latitude c840,8/12/2003,americas,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
OCKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A1OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9FGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7l1c831,inspiron 5100,8/13/2003,americas,bsc,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,,,
NO0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3KEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6hjc831,optiplex 160l,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
910c831,latitude c610,8/13/2003,americas,complete care,wang,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
4AKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PMOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3GIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8pnc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
dfnc831,optiplex sx270n,8/11/2003,americas,next business day support,dell,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
AH7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
94dc831,optiplex gx260,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
